Frame;CaptureTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazeOriginX;CombinedGazeOriginY;CombinedGazeOriginZ;HitPointX;HitPointY;HitPointZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
2077277;1001005301750827290;(-0.11, 1.30, -0.24);(-0.01979, 0.02226, 0.06138, 0.99767);VALID;0.01302751;0.2717238;0.9622871;-0.2220389;0.902113;-9.427498;-0.2142224;1.065147;-8.850125;65.500;VALID;(0.039, 0.253, 0.967);(-0.034, 0.000, 0.000);0.451;5.722;5.722;VALID;(-0.047, 0.307, 0.951);(0.034, 0.000, 0.000);0.438;5.306;12.103;0.5467492;0
2077279;1001005301760825568;(-0.12, 1.30, -0.24);(-0.02071, 0.02102, 0.06137, 0.99768);VALID;0.01226752;0.2766782;0.9608843;-0.2220389;0.902113;-9.427498;-0.2146784;1.06812;-8.850967;65.500;VALID;(0.039, 0.255, 0.966);(-0.034, 0.000, 0.000);0.450;5.709;5.709;VALID;(-0.047, 0.314, 0.948);(0.034, 0.000, 0.000);0.437;5.291;12.103;0.5156166;0
2077281;1001005301770824401;(-0.12, 1.30, -0.24);(-0.02149, 0.01984, 0.06136, 0.99769);VALID;0.01209176;0.275164;0.9613212;-0.2220389;0.902113;-9.427498;-0.2147839;1.067211;-8.850705;65.500;VALID;(0.039, 0.249, 0.968);(-0.034, 0.000, 0.000);0.446;5.654;5.654;VALID;(-0.045, 0.326, 0.944);(0.034, 0.000, 0.000);0.451;5.457;12.103;0.4176742;0
2077284;1001005301785823623;(-0.12, 1.30, -0.24);(-0.02222, 0.01868, 0.06134, 0.99769);VALID;0.01395834;0.2725566;0.9620385;-0.2220389;0.902113;-9.427498;-0.2136639;1.065647;-8.850275;65.500;VALID;(0.040, 0.249, 0.968);(-0.034, 0.000, 0.000);0.442;5.604;5.604;VALID;(-0.040, 0.333, 0.942);(0.034, 0.000, 0.000);0.446;5.401;12.103;0.3815921;0
2077286;1001005301795830216;(-0.12, 1.30, -0.24);(-0.02321, 0.01761, 0.06126, 0.99770);VALID;0.01412287;0.2732356;0.9618434;-0.2220389;0.902113;-9.427498;-0.2135652;1.066054;-8.850391;65.500;VALID;(0.040, 0.249, 0.968);(-0.034, 0.000, 0.000);0.441;5.586;5.586;VALID;(-0.039, 0.334, 0.942);(0.034, 0.000, 0.000);0.446;5.396;12.103;0.375622;0
2077288;1001005301805836765;(-0.12, 1.30, -0.24);(-0.02410, 0.01671, 0.06121, 0.99769);VALID;0.01432512;0.2752869;0.9612554;-0.2220389;0.902113;-9.427498;-0.2134439;1.067285;-8.850744;65.500;VALID;(0.040, 0.254, 0.966);(-0.034, 0.000, 0.000);0.440;5.580;5.580;VALID;(-0.035, 0.324, 0.945);(0.034, 0.000, 0.000);0.428;5.177;12.103;0.4582029;0
2077290;1001005301815843270;(-0.12, 1.30, -0.24);(-0.02477, 0.01579, 0.06108, 0.99770);VALID;0.01582752;0.2740893;0.961574;-0.2220389;0.902113;-9.427498;-0.2125424;1.066567;-8.850554;65.500;VALID;(0.041, 0.256, 0.966);(-0.034, 0.000, 0.000);0.438;5.558;5.558;VALID;(-0.033, 0.321, 0.946);(0.034, 0.000, 0.000);0.436;5.274;12.103;0.4917994;0
2077293;1001005301830852290;(-0.12, 1.30, -0.24);(-0.02551, 0.01492, 0.06101, 0.99770);VALID;0.01738526;0.2737356;0.9616479;-0.2220389;0.902113;-9.427498;-0.2116078;1.066354;-8.850509;65.500;VALID;(0.041, 0.256, 0.966);(-0.034, 0.000, 0.000);0.436;5.525;5.525;VALID;(-0.031, 0.320, 0.947);(0.034, 0.000, 0.000);0.436;5.279;12.103;0.5035071;0
2077295;1001005301840857575;(-0.12, 1.30, -0.24);(-0.02626, 0.01424, 0.06081, 0.99770);VALID;0.01992891;0.272923;0.9618294;-0.2220389;0.902113;-9.427498;-0.2100816;1.065867;-8.8504;65.500;VALID;(0.042, 0.255, 0.966);(-0.034, 0.000, 0.000);0.435;5.520;5.520;VALID;(-0.029, 0.324, 0.945);(0.034, 0.000, 0.000);0.452;5.471;12.103;0.4678864;0
2077297;1001005301850862445;(-0.12, 1.30, -0.24);(-0.02677, 0.01354, 0.06074, 0.99770);VALID;0.02282503;0.273161;0.9616975;-0.2220389;0.902113;-9.427498;-0.2083439;1.06601;-8.850479;65.500;VALID;(0.044, 0.256, 0.966);(-0.034, 0.000, 0.000);0.435;5.520;5.520;VALID;(-0.027, 0.325, 0.945);(0.034, 0.000, 0.000);0.451;5.460;12.103;0.4662602;0
2077299;1001005301860860748;(-0.12, 1.30, -0.24);(-0.02726, 0.01298, 0.06060, 0.99771);VALID;0.02540765;0.2716021;0.9620742;-0.2220389;0.902113;-9.427498;-0.2067943;1.065074;-8.850253;65.500;VALID;(0.045, 0.254, 0.966);(-0.034, 0.000, 0.000);0.435;5.517;5.517;VALID;(-0.028, 0.326, 0.945);(0.034, 0.000, 0.000);0.454;5.499;12.103;0.4510183;0
2077301;1001005301870859546;(-0.12, 1.30, -0.24);(-0.02787, 0.01265, 0.06035, 0.99771);VALID;0.02583531;0.2701136;0.9624818;-0.2220389;0.902113;-9.427498;-0.2065377;1.064181;-8.850009;65.500;VALID;(0.045, 0.252, 0.967);(-0.034, 0.000, 0.000);0.434;5.507;5.507;VALID;(-0.031, 0.323, 0.946);(0.034, 0.000, 0.000);0.457;5.528;12.103;0.4561622;0
2077304;1001005301885862129;(-0.12, 1.30, -0.24);(-0.02829, 0.01223, 0.06025, 0.99771);VALID;0.02884047;0.265393;0.9637089;-0.2220389;0.902113;-9.427498;-0.2047346;1.061349;-8.849273;65.500;VALID;(0.046, 0.250, 0.967);(-0.034, 0.000, 0.000);0.434;5.505;5.505;VALID;(-0.034, 0.323, 0.946);(0.034, 0.000, 0.000);0.463;5.603;12.103;0.4406866;0
2077306;1001005301895868556;(-0.12, 1.30, -0.24);(-0.02856, 0.01185, 0.05997, 0.99772);VALID;0.03041474;0.2592067;0.9653429;-0.2220389;0.902113;-9.427498;-0.2037901;1.057637;-8.848292;65.500;VALID;(0.046, 0.246, 0.968);(-0.034, 0.000, 0.000);0.434;5.499;5.499;VALID;(-0.036, 0.323, 0.946);(0.034, 0.000, 0.000);0.463;5.603;12.103;0.4204019;0
2077308;1001005301905874937;(-0.12, 1.31, -0.24);(-0.02881, 0.01159, 0.05979, 0.99773);VALID;0.03207662;0.252959;0.9669451;-0.2220389;0.902113;-9.427498;-0.202793;1.053888;-8.847331;65.500;VALID;(0.047, 0.242, 0.969);(-0.034, 0.000, 0.000);0.433;5.495;5.495;VALID;(-0.038, 0.323, 0.946);(0.034, 0.000, 0.000);0.462;5.586;12.103;0.3988412;0
2077310;1001005301915881275;(-0.12, 1.31, -0.24);(-0.02923, 0.01168, 0.05970, 0.99772);VALID;0.03311235;0.2469732;0.9684564;-0.2220389;0.902113;-9.427498;-0.2021715;1.050297;-8.846424;65.500;VALID;(0.047, 0.237, 0.970);(-0.034, 0.000, 0.000);0.433;5.489;5.489;VALID;(-0.040, 0.322, 0.946);(0.034, 0.000, 0.000);0.458;5.547;12.103;0.377663;0
2077313;1001005301930890049;(-0.12, 1.31, -0.24);(-0.02928, 0.01150, 0.05975, 0.99772);VALID;0.03431067;0.2408762;0.9699492;-0.2220389;0.902113;-9.427498;-0.2014525;1.046639;-8.845529;65.500;VALID;(0.048, 0.230, 0.972);(-0.034, 0.000, 0.000);0.433;5.486;5.486;VALID;(-0.041, 0.319, 0.947);(0.034, 0.000, 0.000);0.450;5.450;12.103;0.3630605;0
2077315;1001005301940895168;(-0.12, 1.31, -0.24);(-0.02936, 0.01148, 0.05984, 0.99771);VALID;0.03536559;0.2385464;0.9704869;-0.2220389;0.902113;-9.427498;-0.2008196;1.045241;-8.845205;65.500;VALID;(0.049, 0.227, 0.973);(-0.034, 0.000, 0.000);0.433;5.485;5.485;VALID;(-0.040, 0.314, 0.949);(0.034, 0.000, 0.000);0.442;5.349;12.103;0.3748572;0
2077317;1001005301950896470;(-0.12, 1.31, -0.24);(-0.02957, 0.01160, 0.05994, 0.99770);VALID;0.03629116;0.2358291;0.9711167;-0.2220389;0.902113;-9.427498;-0.2002642;1.04361;-8.844828;65.500;VALID;(0.049, 0.225, 0.973);(-0.034, 0.000, 0.000);0.432;5.476;5.476;VALID;(-0.040, 0.316, 0.948);(0.034, 0.000, 0.000);0.455;5.506;12.103;0.3562672;0
2077319;1001005301960894800;(-0.12, 1.31, -0.24);(-0.02983, 0.01174, 0.06010, 0.99768);VALID;0.03661848;0.2339111;0.9715682;-0.2220389;0.902113;-9.427498;-0.2000678;1.04246;-8.844557;65.500;VALID;(0.050, 0.222, 0.974);(-0.034, 0.000, 0.000);0.431;5.468;5.468;VALID;(-0.039, 0.317, 0.948);(0.034, 0.000, 0.000);0.454;5.499;12.103;0.3435623;0
2077321;1001005301970893676;(-0.12, 1.31, -0.24);(-0.02983, 0.01179, 0.06029, 0.99767);VALID;0.03745709;0.2330075;0.9717533;-0.2220389;0.902113;-9.427498;-0.1995647;1.041917;-8.844446;65.500;VALID;(0.050, 0.221, 0.974);(-0.034, 0.000, 0.000);0.430;5.450;5.450;VALID;(-0.039, 0.316, 0.948);(0.034, 0.000, 0.000);0.451;5.460;12.103;0.3401092;0.1692141
2077324;1001005301985899608;(-0.12, 1.31, -0.24);(-0.02993, 0.01198, 0.06055, 0.99764);VALID;0.03802444;0.2316015;0.9720673;-0.2220389;0.902113;-9.427498;-0.1992243;1.041074;-8.844257;65.500;VALID;(0.051, 0.219, 0.974);(-0.034, 0.000, 0.000);0.427;5.418;5.418;VALID;(-0.038, 0.314, 0.949);(0.034, 0.000, 0.000);0.443;5.361;12.103;0.3398533;0.2803692
2077326;1001005301995905878;(-0.12, 1.31, -0.24);(-0.03021, 0.01218, 0.06065, 0.99763);VALID;0.03805508;0.2296258;0.9725347;-0.2220389;0.902113;-9.427498;-0.1992059;1.039889;-8.843977;65.500;VALID;(0.051, 0.217, 0.975);(-0.034, 0.000, 0.000);0.425;5.393;5.393;VALID;(-0.038, 0.312, 0.949);(0.034, 0.000, 0.000);0.442;5.346;12.103;0.3398004;0.1986946
2077328;1001005302005912102;(-0.12, 1.31, -0.24);(-0.03036, 0.01222, 0.06082, 0.99761);VALID;0.03840268;0.2272068;0.973089;-0.2220389;0.902113;-9.427498;-0.1989973;1.038437;-8.843644;65.500;VALID;(0.052, 0.214, 0.975);(-0.034, 0.000, 0.000);0.424;5.374;5.374;VALID;(-0.037, 0.306, 0.951);(0.034, 0.000, 0.000);0.418;5.054;12.103;0.353089;0.2288783
2077330;1001005302015918283;(-0.12, 1.31, -0.24);(-0.03048, 0.01223, 0.06098, 0.99760);VALID;0.03833245;0.2255546;0.9734761;-0.2220389;0.902113;-9.427498;-0.1990395;1.037446;-8.843412;65.500;VALID;(0.052, 0.212, 0.976);(-0.034, 0.000, 0.000);0.422;5.353;5.353;VALID;(-0.037, 0.302, 0.953);(0.034, 0.000, 0.000);0.421;5.100;12.103;0.3636138;0.1919954
2077333;1001005302030926850;(-0.12, 1.31, -0.24);(-0.03067, 0.01224, 0.06104, 0.99759);VALID;0.03776987;0.2246482;0.9737077;-0.2220389;0.902113;-9.427498;-0.199377;1.036902;-8.843273;65.500;VALID;(0.052, 0.210, 0.976);(-0.034, 0.000, 0.000);0.419;5.317;5.317;VALID;(-0.036, 0.288, 0.957);(0.034, 0.000, 0.000);0.409;4.946;12.103;0.4187099;0.1681977
2077335;1001005302040931875;(-0.12, 1.31, -0.24);(-0.03108, 0.01237, 0.06113, 0.99757);VALID;0.03752038;0.2239564;0.9738767;-0.2220389;0.902113;-9.427498;-0.1995267;1.036487;-8.843172;65.500;VALID;(0.052, 0.209, 0.977);(-0.034, 0.000, 0.000);0.417;5.291;5.291;VALID;(-0.036, 0.283, 0.959);(0.034, 0.000, 0.000);0.409;4.944;12.103;0.4393645;0.2734106
2077337;1001005302050929738;(-0.12, 1.31, -0.24);(-0.03105, 0.01236, 0.06122, 0.99756);VALID;0.03717281;0.2227631;0.9741637;-0.2220389;0.902113;-9.427498;-0.1997352;1.035771;-8.842999;65.500;VALID;(0.052, 0.207, 0.977);(-0.034, 0.000, 0.000);0.416;5.279;5.279;VALID;(-0.036, 0.279, 0.960);(0.034, 0.000, 0.000);0.408;4.934;12.103;0.4501893;0.2333582
2077339;1001005302060928158;(-0.12, 1.31, -0.24);(-0.03111, 0.01237, 0.06117, 0.99757);VALID;0.03712116;0.2231085;0.9740865;-0.2220389;0.902113;-9.427498;-0.1997662;1.035978;-8.843046;65.500;VALID;(0.052, 0.208, 0.977);(-0.034, 0.000, 0.000);0.414;5.254;5.254;VALID;(-0.036, 0.276, 0.961);(0.034, 0.000, 0.000);0.404;4.891;12.103;0.4694951;0.1787162
2077341;1001005302070927130;(-0.12, 1.31, -0.24);(-0.03121, 0.01236, 0.06110, 0.99757);VALID;0.03745691;0.2210806;0.9745359;-0.2220389;0.902113;-9.427498;-0.1995648;1.034761;-8.842776;65.500;VALID;(0.053, 0.206, 0.977);(-0.034, 0.000, 0.000);0.411;5.208;5.208;VALID;(-0.036, 0.271, 0.962);(0.034, 0.000, 0.000);0.405;4.907;12.103;0.4831745;0.05116747
2077344;1001005302085933117;(-0.12, 1.31, -0.24);(-0.03131, 0.01230, 0.06103, 0.99757);VALID;0.03837485;0.2172167;0.9753688;-0.2220389;0.902113;-9.427498;-0.199014;1.032443;-8.842277;65.500;VALID;(0.054, 0.202, 0.978);(-0.034, 0.000, 0.000);0.409;5.183;5.183;VALID;(-0.035, 0.264, 0.964);(0.034, 0.000, 0.000);0.400;4.840;12.103;0.505951;0.2123188
2077346;1001005302095939373;(-0.12, 1.31, -0.24);(-0.03108, 0.01224, 0.06112, 0.99757);VALID;0.03878362;0.2154133;0.9757525;-0.2220389;0.902113;-9.427498;-0.1987687;1.031361;-8.842047;65.500;VALID;(0.055, 0.201, 0.978);(-0.034, 0.000, 0.000);0.408;5.168;5.168;VALID;(-0.035, 0.262, 0.964);(0.034, 0.000, 0.000);0.399;4.834;12.103;0.5050081;0.2904468
2077348;1001005302105945585;(-0.12, 1.31, -0.24);(-0.03099, 0.01225, 0.06111, 0.99757);VALID;0.03913945;0.213331;0.9761957;-0.2220389;0.902113;-9.427498;-0.1985553;1.030112;-8.841781;65.500;VALID;(0.055, 0.198, 0.979);(-0.034, 0.000, 0.000);0.407;5.154;5.154;VALID;(-0.035, 0.260, 0.965);(0.034, 0.000, 0.000);0.397;4.802;12.103;0.5044309;0.219984
2077350;1001005302115951752;(-0.12, 1.31, -0.24);(-0.03111, 0.01238, 0.06100, 0.99758);VALID;0.03908883;0.2117068;0.9765512;-0.2220389;0.902113;-9.427498;-0.1985856;1.029137;-8.841567;65.500;VALID;(0.056, 0.196, 0.979);(-0.034, 0.000, 0.000);0.406;5.142;5.142;VALID;(-0.035, 0.258, 0.965);(0.034, 0.000, 0.000);0.396;4.788;12.103;0.4996842;0.2885686
2077353;1001005302130960200;(-0.12, 1.31, -0.24);(-0.03105, 0.01243, 0.06104, 0.99758);VALID;0.04029692;0.2089459;0.9770966;-0.2220389;0.902113;-9.427498;-0.1978608;1.02748;-8.84124;65.500;VALID;(0.057, 0.194, 0.979);(-0.034, 0.000, 0.000);0.403;5.115;5.115;VALID;(-0.034, 0.262, 0.964);(0.034, 0.000, 0.000);0.394;4.773;12.103;0.467527;0.2308581
2077355;1001005302140965137;(-0.12, 1.31, -0.24);(-0.03097, 0.01254, 0.06091, 0.99758);VALID;0.04056918;0.2077398;0.9773425;-0.2220389;0.902113;-9.427498;-0.1976974;1.026757;-8.841092;65.500;VALID;(0.057, 0.193, 0.980);(-0.034, 0.000, 0.000);0.403;5.103;5.103;VALID;(-0.034, 0.262, 0.965);(0.034, 0.000, 0.000);0.393;4.761;12.103;0.4640141;0.2958815
2077357;1001005302150963133;(-0.12, 1.31, -0.24);(-0.03123, 0.01263, 0.06095, 0.99757);VALID;0.04107127;0.2065673;0.97757;-0.2220389;0.902113;-9.427498;-0.1973962;1.026053;-8.840956;65.500;VALID;(0.057, 0.192, 0.980);(-0.034, 0.000, 0.000);0.402;5.096;5.096;VALID;(-0.034, 0.260, 0.965);(0.034, 0.000, 0.000);0.391;4.731;12.103;0.4647653;0.3820732
2077359;1001005302160961626;(-0.12, 1.31, -0.24);(-0.03140, 0.01282, 0.06093, 0.99757);VALID;0.04178043;0.2057775;0.9777065;-0.2220389;0.902113;-9.427498;-0.1969707;1.025579;-8.840874;65.500;VALID;(0.058, 0.191, 0.980);(-0.034, 0.000, 0.000);0.402;5.092;5.092;VALID;(-0.034, 0.261, 0.965);(0.034, 0.000, 0.000);0.394;4.771;12.103;0.4553421;0.4908595
2077361;1001005302170960641;(-0.12, 1.31, -0.24);(-0.03146, 0.01288, 0.06086, 0.99757);VALID;0.0421987;0.2056628;0.9777127;-0.2220389;0.902113;-9.427498;-0.1967197;1.025511;-8.84087;65.500;VALID;(0.059, 0.191, 0.980);(-0.034, 0.000, 0.000);0.401;5.088;5.088;VALID;(-0.034, 0.261, 0.965);(0.034, 0.000, 0.000);0.392;4.743;12.103;0.45425;0.5160826
2077364;1001005302185969891;(-0.12, 1.31, -0.24);(-0.03165, 0.01300, 0.06085, 0.99756);VALID;0.04254455;0.2054832;0.9777355;-0.2220389;0.902113;-9.427498;-0.1965122;1.025403;-8.840857;65.500;VALID;(0.060, 0.190, 0.980);(-0.034, 0.000, 0.000);0.401;5.081;5.081;VALID;(-0.034, 0.260, 0.965);(0.034, 0.000, 0.000);0.381;4.611;12.103;0.4570837;0.5475777
2077366;1001005302195976006;(-0.12, 1.31, -0.24);(-0.03192, 0.01321, 0.06081, 0.99755);VALID;0.04306213;0.2047536;0.9778658;-0.2220389;0.902113;-9.427498;-0.1962017;1.024965;-8.840778;65.500;VALID;(0.060, 0.189, 0.980);(-0.034, 0.000, 0.000);0.400;5.074;5.074;VALID;(-0.034, 0.258, 0.966);(0.034, 0.000, 0.000);0.383;4.636;12.103;0.4623257;0.5087518
2077368;1001005302205982079;(-0.12, 1.31, -0.24);(-0.03205, 0.01313, 0.06080, 0.99755);VALID;0.04316739;0.2048554;0.9778399;-0.2220389;0.902113;-9.427498;-0.1961385;1.025026;-8.840794;65.500;VALID;(0.061, 0.189, 0.980);(-0.034, 0.000, 0.000);0.400;5.070;5.070;VALID;(-0.034, 0.257, 0.966);(0.034, 0.000, 0.000);0.384;4.646;12.103;0.465653;0.5430967
2077370;1001005302215988111;(-0.12, 1.31, -0.24);(-0.03209, 0.01313, 0.06084, 0.99755);VALID;0.04328212;0.2049169;0.9778219;-0.2220389;0.902113;-9.427498;-0.1960697;1.025063;-8.840805;65.500;VALID;(0.061, 0.189, 0.980);(-0.034, 0.000, 0.000);0.400;5.069;5.069;VALID;(-0.034, 0.256, 0.966);(0.034, 0.000, 0.000);0.385;4.657;12.103;0.4704226;0.5728991
2077373;1001005302230996348;(-0.12, 1.31, -0.24);(-0.03237, 0.01326, 0.06078, 0.99754);VALID;0.04350894;0.2049932;0.9777958;-0.2220389;0.902113;-9.427498;-0.1959336;1.025109;-8.84082;65.500;VALID;(0.061, 0.189, 0.980);(-0.034, 0.000, 0.000);0.399;5.062;5.062;VALID;(-0.034, 0.257, 0.966);(0.034, 0.000, 0.000);0.399;4.829;12.103;0.4658328;0.4218014
2077375;1001005302240997681;(-0.12, 1.31, -0.24);(-0.03266, 0.01331, 0.06067, 0.99753);VALID;0.0433903;0.2052879;0.9777393;-0.2220389;0.902113;-9.427498;-0.1960047;1.025286;-8.840855;65.500;VALID;(0.061, 0.189, 0.980);(-0.034, 0.000, 0.000);0.399;5.059;5.059;VALID;(-0.034, 0.257, 0.966);(0.034, 0.000, 0.000);0.391;4.735;12.103;0.4652795;0.3311761
2077377;1001005302250995640;(-0.12, 1.31, -0.24);(-0.03301, 0.01323, 0.06035, 0.99754);VALID;0.04323505;0.2054758;0.9777067;-0.2220389;0.902113;-9.427498;-0.1960979;1.025398;-8.840874;65.500;VALID;(0.062, 0.189, 0.980);(-0.034, 0.000, 0.000);0.399;5.057;5.057;VALID;(-0.034, 0.257, 0.966);(0.034, 0.000, 0.000);0.388;4.695;12.103;0.4657134;0.3759446
2077379;1001005302260994152;(-0.12, 1.31, -0.24);(-0.03323, 0.01325, 0.06013, 0.99755);VALID;0.04335347;0.2053702;0.9777237;-0.2220389;0.902113;-9.427498;-0.1960268;1.025335;-8.840863;65.500;VALID;(0.062, 0.189, 0.980);(-0.034, 0.000, 0.000);0.399;5.056;5.056;VALID;(-0.034, 0.257, 0.966);(0.034, 0.000, 0.000);0.388;4.701;12.103;0.4630592;0.3393536
2077381;1001005302270996622;(-0.12, 1.31, -0.24);(-0.03358, 0.01324, 0.05977, 0.99756);VALID;0.04351055;0.2053312;0.9777249;-0.2220389;0.902113;-9.427498;-0.1959326;1.025312;-8.840863;65.500;VALID;(0.062, 0.189, 0.980);(-0.034, 0.000, 0.000);0.399;5.055;5.055;VALID;(-0.034, 0.257, 0.966);(0.034, 0.000, 0.000);0.389;4.710;12.103;0.4600429;0.3549374
2077384;1001005302286005576;(-0.12, 1.31, -0.24);(-0.03410, 0.01318, 0.05967, 0.99755);VALID;0.04356692;0.20574;0.9776364;-0.2220389;0.902113;-9.427498;-0.1958988;1.025557;-8.840916;65.500;VALID;(0.063, 0.189, 0.980);(-0.034, 0.000, 0.000);0.399;5.055;5.055;VALID;(-0.034, 0.258, 0.966);(0.034, 0.000, 0.000);0.390;4.726;12.103;0.4576886;0.295952
2077386;1001005302296011499;(-0.12, 1.31, -0.24);(-0.03421, 0.01288, 0.05969, 0.99755);VALID;0.0443721;0.2054519;0.9776608;-0.2220389;0.902113;-9.427498;-0.1954157;1.025384;-8.840901;65.500;VALID;(0.063, 0.189, 0.980);(-0.034, 0.000, 0.000);0.399;5.057;5.057;VALID;(-0.035, 0.258, 0.965);(0.034, 0.000, 0.000);0.395;4.784;12.103;0.4532935;0.1628079
2077388;1001005302306017383;(-0.12, 1.31, -0.24);(-0.03474, 0.01278, 0.05971, 0.99753);VALID;0.04449414;0.2051947;0.9777093;-0.2220389;0.902113;-9.427498;-0.1953424;1.02523;-8.840872;65.500;VALID;(0.063, 0.189, 0.980);(-0.034, 0.000, 0.000);0.399;5.059;5.059;VALID;(-0.036, 0.259, 0.965);(0.034, 0.000, 0.000);0.395;4.784;12.103;0.4482912;0
2077390;1001005302316023228;(-0.12, 1.31, -0.24);(-0.03537, 0.01258, 0.05965, 0.99751);VALID;0.04460891;0.2050221;0.9777402;-0.2220389;0.902113;-9.427498;-0.1952736;1.025126;-8.840854;65.500;VALID;(0.063, 0.189, 0.980);(-0.034, 0.000, 0.000);0.399;5.061;5.061;VALID;(-0.038, 0.260, 0.965);(0.034, 0.000, 0.000);0.395;4.783;12.103;0.4426444;0
2077393;1001005302331031197;(-0.12, 1.31, -0.24);(-0.03573, 0.01222, 0.05971, 0.99750);VALID;0.0443458;0.2044799;0.9778658;-0.2220389;0.902113;-9.427498;-0.1954314;1.024801;-8.840778;65.500;VALID;(0.062, 0.189, 0.980);(-0.034, 0.000, 0.000);0.399;5.064;5.064;VALID;(-0.038, 0.260, 0.965);(0.034, 0.000, 0.000);0.393;4.754;12.103;0.4408748;0
2077395;1001005302341032438;(-0.12, 1.31, -0.24);(-0.03615, 0.01188, 0.05978, 0.99749);VALID;0.04317305;0.2045957;0.977894;-0.2220389;0.902113;-9.427498;-0.1961351;1.02487;-8.840761;65.500;VALID;(0.061, 0.188, 0.980);(-0.034, 0.000, 0.000);0.400;5.069;5.069;VALID;(-0.038, 0.259, 0.965);(0.034, 0.000, 0.000);0.390;4.715;12.103;0.4439774;0
2077397;1001005302351030386;(-0.12, 1.31, -0.24);(-0.03670, 0.01150, 0.05969, 0.99748);VALID;0.04251731;0.2031758;0.9782187;-0.2220389;0.902113;-9.427498;-0.1965285;1.024018;-8.840567;65.500;VALID;(0.061, 0.188, 0.980);(-0.034, 0.000, 0.000);0.400;5.073;5.073;VALID;(-0.036, 0.245, 0.969);(0.034, 0.000, 0.000);0.351;4.253;12.103;0.5135078;0
2077399;1001005302361028888;(-0.12, 1.31, -0.24);(-0.03738, 0.01108, 0.05972, 0.99745);VALID;0.04037132;0.2028846;0.9783701;-0.2220389;0.902113;-9.427498;-0.1978161;1.023844;-8.840476;65.500;VALID;(0.058, 0.189, 0.980);(-0.034, 0.000, 0.000);0.400;5.075;5.075;VALID;(-0.034, 0.243, 0.970);(0.034, 0.000, 0.000);0.408;4.939;12.103;0.5391308;0
2077401;1001005302371034802;(-0.12, 1.31, -0.24);(-0.03795, 0.01057, 0.05979, 0.99743);VALID;0.03884892;0.2028811;0.9784324;-0.2220389;0.902113;-9.427498;-0.1987296;1.023842;-8.840439;65.500;VALID;(0.056, 0.189, 0.980);(-0.034, 0.000, 0.000);0.401;5.082;5.082;VALID;(-0.035, 0.246, 0.969);(0.034, 0.000, 0.000);0.399;4.833;12.103;0.5216532;0
2077404;1001005302386043636;(-0.12, 1.31, -0.24);(-0.03848, 0.00996, 0.05993, 0.99741);VALID;0.03754966;0.2024716;0.978568;-0.2220389;0.902113;-9.427498;-0.1995091;1.023596;-8.840357;65.500;VALID;(0.055, 0.188, 0.981);(-0.034, 0.000, 0.000);0.402;5.092;5.092;VALID;(-0.036, 0.248, 0.968);(0.034, 0.000, 0.000);0.396;4.797;12.103;0.5150505;0
2077406;1001005302396049471;(-0.12, 1.31, -0.24);(-0.03928, 0.00940, 0.06005, 0.99738);VALID;0.03650207;0.2021706;0.9786698;-0.2220389;0.902113;-9.427498;-0.2001377;1.023415;-8.840296;65.500;VALID;(0.053, 0.188, 0.981);(-0.034, 0.000, 0.000);0.402;5.095;5.095;VALID;(-0.036, 0.248, 0.968);(0.034, 0.000, 0.000);0.396;4.789;12.103;0.5125716;0
2077408;1001005302406055266;(-0.12, 1.31, -0.24);(-0.03997, 0.00862, 0.06028, 0.99734);VALID;0.0358722;0.2017456;0.9787808;-0.2220389;0.902113;-9.427498;-0.2005156;1.02316;-8.840229;65.500;VALID;(0.053, 0.187, 0.981);(-0.034, 0.000, 0.000);0.402;5.097;5.097;VALID;(-0.037, 0.248, 0.968);(0.034, 0.000, 0.000);0.393;4.751;12.103;0.509913;0
2077410;1001005302416061019;(-0.12, 1.31, -0.24);(-0.04047, 0.00784, 0.06054, 0.99731);VALID;0.03611846;0.2008436;0.9789572;-0.2220389;0.902113;-9.427498;-0.2003679;1.022619;-8.840123;65.500;VALID;(0.053, 0.186, 0.981);(-0.034, 0.000, 0.000);0.403;5.103;5.103;VALID;(-0.037, 0.249, 0.968);(0.034, 0.000, 0.000);0.405;4.903;12.103;0.4963721;0
2077413;1001005302431068893;(-0.12, 1.31, -0.24);(-0.04125, 0.00703, 0.06084, 0.99727);VALID;0.0346946;0.2003916;0.9791014;-0.2220389;0.902113;-9.427498;-0.2012222;1.022348;-8.840037;65.500;VALID;(0.052, 0.185, 0.981);(-0.034, 0.000, 0.000);0.403;5.113;5.113;VALID;(-0.038, 0.250, 0.967);(0.034, 0.000, 0.000);0.402;4.864;12.103;0.4814048;0
